PRODUCT_ID_MASTER,PRODUCT_NAME_MASTER,UNIT_PRICE_MASTER,TRANSACTION_ID,TRANSACTION_DATE,PRODUCT_NAME,QUANTITY,UNIT_PRICE,TOTAL_PRICE,SIMILARITY
P105,スノーフレッシュ 有機レモン3個パック,298,R000505,2025-11-16,スノーフレッシュ 有機レモン3個パック,5,298,1490,1.0000000000
P105,スノーフレッシュ 有機レモン3個パック,298,R000506,2025-09-06,スノーフレッシュ 有機レモン3個パック,4,298,1192,1.0000000000
P124,スノーデリ スープセット,398,R000507,2025-09-20,スノーデリ スープセット,5,398,1990,1.0000000000
P124,スノーデリ スープセット,398,R000508,2025-03-29,スノーデリ スープセット,7,398,2786,1.0000000000
P119,スノーデリ 本格ビーフカレーキット,598,R000509,2025-01-01,スノーデリ 本格ビーフカレーキット,7,598,4186,1.0000000000
P112,スノーフレッシュ 毎日食パン 6枚切,158,R000510,2025-04-14,スノーフレッシュ 毎日食パン 6枚切,4,158,632,1.0000000000
P105,スノーフレッシュ 有機レモン3個パック,298,R000511,2025-05-11,スノーフレッシュ 有機レモン3個パック,8,298,2384,1.0000000000
P103,スノーフレッシュ 有機じゃがいも2kgパック,498,R000512,2025-09-30,スノーフレッシュ 有機じゃがいも2kgパック,1,498,498,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,R000513,2025-04-18,スノーフレッシュ 有機バナナ,3,398,1194,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,R000514,2025-04-12,スノーデリ 具材付き炊き込みご飯の素,3,598,1794,1.0000000000
P122,スノーデリ ハンバーグキット,598,R000515,2025-11-07,スノーデリ ハンバーグキット,7,598,4186,1.0000000000
P120,スノーデリ パスタソース&麺セット,498,R000516,2025-07-14,スノーデリ パスタソース&麺セット,2,498,996,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,R000517,2025-01-21,スノーセレクト プレミアム和牛,7,1980,13860,1.0000000000
P120,スノーデリ パスタソース&麺セット,498,R000518,2025-11-11,スノーデリ パスタソース&麺セット,8,498,3984,1.0000000000
P117,スノーセレクト 高級刺身盛り合わせ,1280,R000519,2025-06-14,スノーセレクト 高級刺身盛り合わせ,5,1280,6400,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,R000520,2025-08-09,スノーセレクト シェフ特製惣菜,1,398,398,1.0000000000
P122,スノーデリ ハンバーグキット,598,R000521,2025-06-20,スノーデリ ハンバーグキット,2,598,1196,1.0000000000
P122,スノーデリ ハンバーグキット,598,R000522,2025-04-24,スノーデリ ハンバーグキット,5,598,2990,1.0000000000
P125,スノーデリ 中華炒めセット,598,R000523,2025-01-17,スノーデリ 中華炒めセット,6,598,3588,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,R000524,2025-01-03,スノーフレッシュ 有機バナナ,5,398,1990,1.0000000000
P114,スノーセレクト 熟成豚肉,698,R000525,2025-10-09,スノーセレクト 熟成豚肉,3,698,2094,1.0000000000
P115,スノーセレクト 朝びき地鶏,598,R000526,2025-07-20,スノーセレクト 朝びき地鶏,1,598,598,1.0000000000
P124,スノーデリ スープセット,398,R000527,2025-08-26,スノーデリ スープセット,5,398,1990,1.0000000000
P117,スノーセレクト 高級刺身盛り合わせ,1280,R000528,2025-08-31,スノーセレクト 高級刺身盛り合わせ,3,1280,3840,1.0000000000
P117,スノーセレクト 高級刺身盛り合わせ,1280,R000529,2025-06-21,スノーセレクト 高級刺身盛り合わせ,2,1280,2560,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,R000530,2025-06-20,スノーデリ 具材付き炊き込みご飯の素,5,598,2990,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,R000531,2025-02-03,スノーデリ 具材付き炊き込みご飯の素,4,598,2392,1.0000000000
P105,スノーフレッシュ 有機レモン3個パック,298,R000532,2025-03-17,スノーフレッシュ 有機レモン3個パック,6,298,1788,1.0000000000
P125,スノーデリ 中華炒めセット,598,R000533,2025-10-04,スノーデリ 中華炒めセット,3,598,1794,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,R000534,2025-04-27,スノーセレクト シェフ特製惣菜,1,398,398,1.0000000000
P120,スノーデリ パスタソース&麺セット,498,R000535,2025-02-16,スノーデリ パスタソース&麺セット,6,498,2988,1.0000000000
P116,スノーセレクト 朝獲れ鮮魚,498,R000536,2025-02-12,スノーセレクト 朝獲れ鮮魚,1,498,498,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,R000537,2025-11-11,スノーフレッシュ 有機バナナ,6,398,2388,1.0000000000
P110,スノーフレッシュ 平飼い卵 10個,298,R000538,2025-03-09,スノーフレッシュ 平飼い卵 10個,4,298,1192,1.0000000000
P102,スノーフレッシュ 有機人参3本パック,258,R000539,2025-03-18,スノーフレッシュ 有機人参3本パック,4,258,1032,1.0000000000
P119,スノーデリ 本格ビーフカレーキット,598,R000540,2025-07-03,スノーデリ 本格ビーフカレーキット,2,598,1196,1.0000000000
P103,スノーフレッシュ 有機じゃがいも2kgパック,498,R000541,2025-10-03,スノーフレッシュ 有機じゃがいも2kgパック,8,498,3984,1.0000000000
P103,スノーフレッシュ 有機じゃがいも2kgパック,498,R000542,2025-11-11,スノーフレッシュ 有機じゃがいも2kgパック,3,498,1494,1.0000000000
P105,スノーフレッシュ 有機レモン3個パック,298,R000543,2025-10-29,スノーフレッシュ 有機レモン3個パック,8,298,2384,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,R000544,2025-11-27,スノーセレクト シェフ特製惣菜,3,398,1194,1.0000000000
P109,スノーフレッシュ プレーンヨーグルト 400g,158,R000545,2025-05-04,スノーフレッシュ プレーンヨーグルト 400g,7,158,1106,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,R000546,2025-06-19,スノーフレッシュ 有機トマトジュース 500ml,4,298,1192,1.0000000000
P123,スノーデリ タイ風グリーンカレー,598,R000547,2025-05-21,スノーデリ タイ風グリーンカレー,5,598,2990,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,R000548,2025-09-29,スノーセレクト プレミアム和牛,6,1980,11880,1.0000000000
P115,スノーセレクト 朝びき地鶏,598,R000549,2025-04-13,スノーセレクト 朝びき地鶏,8,598,4784,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,R000550,2025-03-13,スノーフレッシュ 有機バナナ,4,398,1592,1.0000000000
