PRODUCT_ID_MASTER,PRODUCT_NAME_MASTER,UNIT_PRICE_MASTER,TRANSACTION_ID,TRANSACTION_DATE,PRODUCT_NAME,QUANTITY,UNIT_PRICE,TOTAL_PRICE,SIMILARITY
P105,スノーフレッシュ 有機レモン3個パック,298,E000504,2025-11-24,スノーフレッシュ 有機レモン3個パック,1,298,298,1.0000000000
P122,スノーデリ ハンバーグキット,598,E000505,2025-09-07,スノーデリ ハンバーグキット,5,598,2990,1.0000000000
P103,スノーフレッシュ 有機じゃがいも2kgパック,498,E000506,2025-03-26,スノーフレッシュ 有機じゃがいも2kgパック,5,498,2490,1.0000000000
P114,スノーセレクト 熟成豚肉,698,E000507,2025-09-06,スノーセレクト 熟成豚肉,1,698,698,1.0000000000
P101,スノーフレッシュ 有機サラダ菜パック,298,E000508,2025-05-27,スノーフレッシュ 有機サラダ菜パック,1,298,298,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,E000509,2025-06-26,スノーフレッシュ 有機トマトジュース 500ml,2,298,596,1.0000000000
P117,スノーセレクト 高級刺身盛り合わせ,1280,E000510,2025-07-03,スノーセレクト 高級刺身盛り合わせ,5,1280,6400,1.0000000000
P101,スノーフレッシュ 有機サラダ菜パック,298,E000511,2025-05-15,スノーフレッシュ 有機サラダ菜パック,5,298,1490,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,E000512,2025-01-20,スノーフレッシュ 有機トマトジュース 500ml,5,298,1490,1.0000000000
P114,スノーセレクト 熟成豚肉,698,E000513,2025-02-20,スノーセレクト 熟成豚肉,2,698,1396,1.0000000000
P115,スノーセレクト 朝びき地鶏,598,E000514,2025-05-30,スノーセレクト 朝びき地鶏,5,598,2990,1.0000000000
P109,スノーフレッシュ プレーンヨーグルト 400g,158,E000515,2025-03-29,スノーフレッシュ プレーンヨーグルト 400g,1,158,158,1.0000000000
P125,スノーデリ 中華炒めセット,598,E000516,2025-10-21,スノーデリ 中華炒めセット,2,598,1196,1.0000000000
P123,スノーデリ タイ風グリーンカレー,598,E000517,2025-10-13,スノーデリ タイ風グリーンカレー,4,598,2392,1.0000000000
P111,スノーフレッシュ 国産大豆絹ごし豆腐,98,E000518,2025-04-16,スノーフレッシュ 国産大豆絹ごし豆腐,3,98,294,1.0000000000
P105,スノーフレッシュ 有機レモン3個パック,298,E000519,2025-11-06,スノーフレッシュ 有機レモン3個パック,2,298,596,1.0000000000
P125,スノーデリ 中華炒めセット,598,E000520,2025-10-03,スノーデリ 中華炒めセット,3,598,1794,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,E000521,2025-01-20,スノーフレッシュ 有機バナナ,1,398,398,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,E000522,2025-09-01,スノーセレクト プレミアム和牛,1,1980,1980,1.0000000000
P112,スノーフレッシュ 毎日食パン 6枚切,158,E000523,2025-05-08,スノーフレッシュ 毎日食パン 6枚切,3,158,474,1.0000000000
P120,スノーデリ パスタソース&麺セット,498,E000524,2025-02-20,スノーデリ パスタソース&麺セット,3,498,1494,1.0000000000
P102,スノーフレッシュ 有機人参3本パック,258,E000525,2025-12-19,スノーフレッシュ 有機人参3本パック,4,258,1032,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,E000526,2025-06-11,スノーセレクト シェフ特製惣菜,1,398,398,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,E000527,2025-09-24,スノーセレクト プレミアム和牛,1,1980,1980,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,E000528,2025-06-18,スノーセレクト シェフ特製惣菜,3,398,1194,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,E000529,2025-02-14,スノーデリ 具材付き炊き込みご飯の素,5,598,2990,1.0000000000
P112,スノーフレッシュ 毎日食パン 6枚切,158,E000530,2025-02-03,スノーフレッシュ 毎日食パン 6枚切,5,158,790,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,E000531,2025-09-05,スノーフレッシュ 有機トマトジュース 500ml,1,298,298,1.0000000000
P102,スノーフレッシュ 有機人参3本パック,258,E000532,2025-11-25,スノーフレッシュ 有機人参3本パック,2,258,516,1.0000000000
P125,スノーデリ 中華炒めセット,598,E000533,2025-03-03,スノーデリ 中華炒めセット,3,598,1794,1.0000000000
P103,スノーフレッシュ 有機じゃがいも2kgパック,498,E000534,2025-05-18,スノーフレッシュ 有機じゃがいも2kgパック,2,498,996,1.0000000000
P104,スノーフレッシュ 有機バナナ,398,E000535,2025-03-10,スノーフレッシュ 有機バナナ,4,398,1592,1.0000000000
P109,スノーフレッシュ プレーンヨーグルト 400g,158,E000536,2025-12-31,スノーフレッシュ プレーンヨーグルト 400g,4,158,632,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,E000537,2025-01-03,スノーデリ 具材付き炊き込みご飯の素,3,598,1794,1.0000000000
P106,スノーフレッシュ 有機ブルーベリー,598,E000538,2025-08-14,スノーフレッシュ 有機ブルーベリー,3,598,1794,1.0000000000
P112,スノーフレッシュ 毎日食パン 6枚切,158,E000539,2025-07-13,スノーフレッシュ 毎日食パン 6枚切,2,158,316,1.0000000000
P122,スノーデリ ハンバーグキット,598,E000540,2025-05-04,スノーデリ ハンバーグキット,3,598,1794,1.0000000000
P123,スノーデリ タイ風グリーンカレー,598,E000541,2025-06-16,スノーデリ タイ風グリーンカレー,1,598,598,1.0000000000
P120,スノーデリ パスタソース&麺セット,498,E000542,2025-07-24,スノーデリ パスタソース&麺セット,2,498,996,1.0000000000
P118,スノーセレクト シェフ特製惣菜,398,E000543,2025-02-26,スノーセレクト シェフ特製惣菜,2,398,796,1.0000000000
P106,スノーフレッシュ 有機ブルーベリー,598,E000544,2025-05-31,スノーフレッシュ 有機ブルーベリー,4,598,2392,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,E000545,2025-12-06,スノーセレクト プレミアム和牛,3,1980,5940,1.0000000000
P121,スノーデリ 具材付き炊き込みご飯の素,598,E000546,2025-05-18,スノーデリ 具材付き炊き込みご飯の素,5,598,2990,1.0000000000
P108,スノーフレッシュ 特選牛乳 1L,218,E000547,2025-12-31,スノーフレッシュ 特選牛乳 1L,3,218,654,1.0000000000
P125,スノーデリ 中華炒めセット,598,E000548,2025-06-28,スノーデリ 中華炒めセット,1,598,598,1.0000000000
P108,スノーフレッシュ 特選牛乳 1L,218,E000549,2025-01-16,スノーフレッシュ 特選牛乳 1L,1,218,218,1.0000000000
P111,スノーフレッシュ 国産大豆絹ごし豆腐,98,E000550,2025-01-12,スノーフレッシュ 国産大豆絹ごし豆腐,4,98,392,1.0000000000
